|CASE NUMBER|SR LOCATION|COUNTY|DISTRICT|NEIGHBORHOOD|TAX ID|TRASH QUAD|RECYCLE QUAD|TRASH DAY|HEAVY TRASH DAY|RECYCLE DAY|KEY MAP|MANAGEMENT DISTRICT|DEPARTMENT|DIVISION|SR TYPE|QUEUE|SLA|STATUS|SR CREATE DATE|DUE DATE|DATE CLOSED|OVERDUE|Title|x|y|LATITUDE|LONGITUDE|Channel Type
289547|11825475-101001574138|Intersection 650 W 34TH ST&3400 N SHEPHERD DR|Harris County|C|CENTRAL NORTHWEST||NW|NE|TUESDAY|3rd Thursday|TUESDAY-B|452R||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-17 08:29:42|2014-11-20 08:29:42|2014-11-17 09:04:51|-2.98|Flooding-101001574138|3106575.17811|13862228.1428|29.81742086|-95.41043855|Voice In
293637|11827068-101001579122|Intersection 5100 EDLOE ST&3700 WESTPARK DR|Harris County|C|GREENWAY / UPPER KIRBY AREA|||||||492X||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-21 11:03:12|2014-11-24 11:03:11|2014-11-21 12:35:50|-2.94|Flooding-101001579122|3100268.18711|13829517.9786|29.72804064|-95.43346412|Voice In
293894|11827167-101001579489|10841 BISSONNET, HOUSTON TX 77099|HARRIS|F|ALIEF|1090410000002||||||529U|International MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-21 14:57:05|2014-11-24 14:57:05|2014-11-21 18:03:50|-2.87|Flooding-101001579489|3057309.80781|13808533.3441|29.67389051|-95.57069801|Voice In
293938|11827184-101001579553|935 BYRNE, HOUSTON TX 77009|HARRIS|H|GREATER HEIGHTS|0400480000022|NW|NW|THURSDAY|3rd Wednesday|THURSDAY-A|493B|Greater Northside MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-21 15:44:11|2014-11-24 15:44:11|2014-11-22 06:35:50|-2.38|Flooding-101001579553|3115520.96829|13850439.1812|29.7842591|-95.38339037|Voice In
293968|11827200-101001579598|2502 ELLA LEE, HOUSTON TX 77019|HARRIS|G|AFTON OAKS / RIVER OAKS AREA|0641720060024||||||492U||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-21 16:12:10|2014-11-24 16:12:10|2014-11-22 04:51:52|-2.47|Flooding-101001579598|3105234.52035|13836131.7078|29.74580268|-95.41718521|Voice In
295079|11827743-101001580804|Intersection 600 W 11TH ST&1100 ASHLAND ST||C|GREATER HEIGHTS||NW|NE|THURSDAY|3rd Wednesday|THURSDAY-B|452Z||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-24 09:23:32|2014-11-27 09:23:31|2014-11-25 16:15:50|-1.71|Flooding-101001580804|3109118.92925|13852555.4525|29.79061889|-95.40335839|Voice In
295227|11827796-101001580986|11012 RICHMOND, HOUSTON TX 77042|HARRIS|F|WESTCHASE|1127680000003||||||489Y|Westchase MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-24 10:51:20|2014-11-27 10:51:19|2014-11-25 16:09:50|-1.78|Flooding - 55011|3056860.47525|13828238.7945|29.72820673|-95.5709116|WAP
295629|11827954-101001581456|8510 SUNDERLAND, HOUSTON TX 77028|HARRIS|B|EAST HOUSTON|0772530090106|NE|NW|THURSDAY|2nd Monday|THURSDAY-A|455G||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-24 14:50:46|2014-11-27 14:50:46|2014-11-24 15:11:53|-2.99|Flooding-101001581456|3151416.46802|13873359.2285|29.84415655|-95.26798047|Voice In
296926|11828484-101001583088|Intersection 11200 ALMEDA RD&2400 REED RD|Harris County|D|CENTRAL SOUTHWEST||SW||FRIDAY|||572D||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-25 20:18:20|2014-11-28 20:18:20|2014-11-26 08:51:50|-2.48|Flooding-101001583088|3111006.82705|13804198.6044|29.65753916|-95.40209862|Voice In
297395|11828676-101001583631|Intersection 2800 BENNINGTON ST&6900 JENSEN DR|Harris County|H|EASTEX - JENSEN AREA||NE|NE|MONDAY|2nd Friday|MONDAY-B|454N|Greater Northside MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-26 13:55:59|2014-11-29 13:55:59|2014-11-26 15:27:50|-2.94|Flooding-101001583631|3128040.74508|13864519.9739|29.82189165|-95.34255253|Voice In
298744|11829313-101001585328|1700 W 18TH, HOUSTON TX 77008|HARRIS|C|LAZYBROOK / TIMBERGROVE|0855810000011|NW|NW|THURSDAY|3rd Wednesday|THURSDAY-B|452T||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-11-30 10:01:20|2014-12-03 10:01:20|2014-11-30 11:35:50|-2.93|Flooding - 55312|3100432.43578|13856273.6782|29.80129428|-95.43047914|WAP
299230|11829540-101001585846|12447 WEDGEHILL, HOUSTON TX 77077|HARRIS|G|BRIAR FOREST|1021150000046||||||488R||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-01 10:30:56|2014-12-04 10:30:56|2014-12-01 12:17:50|-2.93|Flooding-101001585846|3046278.58807|13835118.1974|29.74785412|-95.60299077|Voice In
299562|11829663-101001586232|7614 LYONS, HOUSTON TX 77020|HARRIS|H|DENVER HARBOR / PORT HOUSTON|0401900020132|NE|NE|FRIDAY|1st Tuesday|FRIDAY-B|495E|East End MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-01 14:11:18|2014-12-04 14:11:18|2014-12-02 16:05:50|-1.92|Flooding - 55399|3145119.36239|13848603.6462|29.7764663|-95.29040349|WAP
314065|11836769-101001603500|17019 GROESCHKE, HOUSTON TX 77084|HARRIS|A|ADDICKS PARK TEN|0421200000002||||||447R||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 07:41:05|2014-12-22 07:41:05|2014-12-23 14:17:51|1.28|Flooding-101001603500|3027752.98044|13858823.9741|29.81448507|-95.65921514|Voice In
314069|11835401-101001603504|Intersection 15800 PATTERSON RD&3000 N SH 6|Harris County|A|ADDICKS PARK TEN|||||||448N||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 08:02:17|2014-12-22 08:00:00|2014-12-19 10:55:49|-2.88|Flooding-101001603504|3032127.35915|13858512.9026|29.8132857|-95.64545444|Voice In
314104|11835413-101001603546|Intersection 9000 CLINTON DR&800 TEAL ST|Harris County|H|CLINTON PARK TRI-COMMUNITY|||||||495U||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 08:44:56|2014-12-22 08:44:55|2014-12-19 11:33:50|-2.88|Flooding-101001603546|3152820.90615|13835338.5811|29.73953046|-95.26737969|Voice In
314132|11835425-101001603578|Intersection 1800 N MEMORIAL WAY&500 SABINE ST|Harris County|H|WASHINGTON AVENUE COALITION / MEMORIAL P||NW|NW|MONDAY|1st Wednesday|MONDAY-A|493K||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 08:54:04|2014-12-22 08:54:04|2014-12-19 11:21:50|-2.9|Flooding-101001603578|3118235.84343|13843134.6981|29.76395033|-95.37554926|Voice In
314146|11835431-101001603593|3515 GANNETT, HOUSTON TX 77025|HARRIS|K|BRAESWOOD|0772040340004|SW|SE|THURSDAY|3rd Monday|THURSDAY-A|532P||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 08:57:22|2014-12-22 08:57:22|2014-12-19 12:35:49|-2.85|Flooding-101001603593|3101806.5364|13815000.8085|29.68800728|-95.43001538|Voice In
314159|11835438-101001603612|Intersection 6700 FANNIN ST&1700 OLD MAIN ST|Harris County|D|MEDICAL CENTER AREA|||||||532H|Greater Southeast MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:00:44|2014-12-22 09:00:44|2014-12-19 11:53:49|-2.88|Flooding-101001603612|3110259.5792|13822329.3234|29.70743942|-95.40269465|Voice In
314202|11835456-101001603666|Intersection 430 COACH LAMP LN&15600 ROCK HOUSE RD||B|GREATER GREENSPOINT||NE|NW|MONDAY|3rd Tuesday|non active|373W||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:21:51|2014-12-22 09:21:51|2014-12-19 15:35:50|-2.74|Flooding-101001603666|3110612.92462|13902939.796|29.9289799|-95.39375304|Voice In
314209|11835458-101001603673|6733 SYLMAR, HOUSTON TX 77074|HARRIS|J|SHARPSTOWN|0834230000016|SW|SW|TUESDAY|2nd Tuesday|TUESDAY-B|530R|Sharpstown MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:22:36|2014-12-22 09:22:32|2014-12-19 15:05:50|-2.76|Flooding-101001603673|3078550.11998|13815224.7405|29.69055482|-95.50320931|Voice In
314229|11835470-101001603695|7515 JASON, HOUSTON TX 77074|HARRIS|J|SHARPSTOWN|0924210000015|SW|SW|TUESDAY|2nd Monday|TUESDAY-B|530Q|Sharpstown MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:30:16|2014-12-22 09:30:15|2014-12-19 14:49:49|-2.78|Flooding-101001603695|3073739.51871|13812736.8284|29.68411058|-95.51858754|Voice In
314243|11835480-101001603710|2300 RICE, HOUSTON TX 77005|HARRIS|C|UNIVERSITY PLACE|0591290010001|SW|NW|TUESDAY|3rd Monday|Tuesday-B|532C||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:34:40|2014-12-22 09:34:39|2014-12-19 15:47:50|-2.74|Flooding-101001603710|3106869.73493|13825981.0615|29.71776341|-95.41301545|Voice In
314269|11835489-101001603738|Intersection 2600 EASTEX FWY&2950 NEWHOFF ST|Harris County|B|GREATER FIFTH WARD|||||1st Thursday||494A||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:45:42|2014-12-22 09:45:42|2014-12-19 12:57:49|-2.87|Flooding-101001603738|3129483.36195|13851225.0861|29.78522486|-95.33931735|Voice In
314284|11835498-101001603758|Intersection 700 FRANKLIN ST&200 LOUISIANA ST|Harris County|I|DOWNTOWN|||||||493L|Houston Downtown|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 09:55:11|2014-12-22 09:55:11|2014-12-19 12:09:50|-2.91|Flooding-101001603758|3122293.32055|13843488.99|29.76457781|-95.3627319|Voice In
314312|11835506-101001603788|Intersection 900 CIMARRON ST&13300 EMPORIA ST|Harris County|E|NORTHSHORE||NE|NE|THURSDAY|1st Monday|THURSDAY-A|497E||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:14:07|2014-12-22 10:14:07|2014-12-29 11:53:49|7.07|Flooding-101001603788|3176528.95683|13850734.3184|29.77974512|-95.19113166|Voice In
314314|11835507-101001603790|Intersection 908 CIMARRON ST&13300 KNOLLCREST ST|Harris County|E|NORTHSHORE||NE|NE|THURSDAY|1st Monday|THURSDAY-A|497E||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:15:06|2014-12-22 10:15:06|2014-12-19 12:03:50|-2.92|Flooding-101001603790|3176546.04998|13850434.3495|29.77891911|-95.1911086|Voice In
314330|11835515-101001603807|3566 REBECCA, HOUSTON TX 77021|HARRIS|D|GREATER OST / SOUTH UNION|0741510060012|SE|SW|TUESDAY|3rd Tuesday|TUESDAY-A|533P||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:21:28|2014-12-22 10:21:28|2014-12-19 15:39:51|-2.78|Flooding-101001603807|3119937.7567|13813691.2701|29.68287371|-95.37306515|Voice In
314331|11835516-101001603808|Intersection 3200 CHRIS DR&7700 RICHMOND AVE|Harris County|F|MID WEST|||||||490Z||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:21:36|2014-12-22 10:21:36|2014-12-19 14:37:49|-2.82|Flooding-101001603808|3077969.78125|13829983.1657|29.73117071|-95.50364689|Voice In
314336|11836775-101001603813|11011 HIGH STAR, HOUSTON TX 77072|HARRIS|F|ALIEF|1090280010064|SW|SW|MONDAY|1st Wednesday|MONDAY-A|529F||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:23:02|2014-12-22 10:23:02|2014-12-23 10:17:49|1.0|Flooding-101001603813|3056074.44479|13822163.9897|29.71145903|-95.57332915|Voice In
314356|11835528-101001603837|11502 HIGH STAR, HOUSTON TX 77072|HARRIS|F|ALIEF|1014250000176|SW|SW|MONDAY|1st Thursday|MONDAY-A|529B||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:31:03|2014-12-22 10:31:03|2014-12-19 16:31:50|-2.75|Flooding-101001603837|3053711.45313|13822221.694|29.71180782|-95.58076478|Voice In
314371|11835533-101001603857|116 JULIA, HOUSTON TX 77022|HARRIS|H|NORTHSIDE/NORTHLINE|0660070020006|NE|NW|MONDAY|3rd Monday|MONDAY-B|453F|Greater Northside MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:35:25|2014-12-22 10:35:25|2014-12-19 13:50:04|-2.86|Flooding-101001603857|3117697.16931|13868654.4289|29.83414119|-95.37475335|Voice In
314396|11835566-101001603886|8620 SCHUMACHER, HOUSTON TX 77063|HARRIS|F|MID WEST|0710340110016|SW|SW|MONDAY|1st Friday|MONDAY-A|490Y||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:49:48|2014-12-22 10:49:48|2014-12-19 15:11:49|-2.82|Flooding-101001603886|3074283.99367|13828874.5793|29.7284259|-95.51535936|Voice In
314405|11835549-101001603896|15619 ROCK HOUSE, HOUSTON TX 77060|HARRIS|B|GREATER GREENSPOINT|1014720000011|NE|NW|MONDAY|3rd Tuesday|MONDAY-B|373W||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:53:57|2014-12-22 10:53:57|2014-12-19 13:05:49|-2.91|Flooding-101001603896|3110537.42084|13902762.5254|29.92849906|-95.39400855|Voice In
314410|11835552-101001603903|2105 SKINNER TX 77093|HARRIS|B|EASTEX - JENSEN AREA|1321500010001|NE|NE|MONDAY|2nd Thursday|MONDAY-B|413V|Greater Northside MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:55:15|2014-12-22 10:55:15|2014-12-22 09:39:50|-0.05|Flooding-101001603903|3124400.90853|13881201.3155|29.8680545|-95.35238538|Voice In
314418|11835557-101001603914|Intersection 14200 HIRAM CLARKE RD&4500 SIMSBROOK DR|Harris County|K|CENTRAL SOUTHWEST||SW|SW|FRIDAY|4th Tuesday|FRIDAY-B|571R|Five Corners HCID #10B|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 10:58:55|2014-12-22 10:58:55|2014-12-19 15:57:49|-2.79|Flooding-101001603914|3097487.42955|13790219.8078|29.62025076|-95.44598391|Voice In
314447|11835567-101001603948|Intersection 0 ALLEN PKWY&500 TAFT ST|Harris County|C|FOURTH WARD|||||||493J||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:11:10|2014-12-22 11:11:10|2014-12-19 15:33:49|-2.82|Flooding-101001603948|3115020.17467|13841987.3861|29.76107035|-95.38579168|Voice In
314462|11836777-101001603966|800 COMMERCE, HOUSTON TX 77002|HARRIS|I|DOWNTOWN|0010160000020||||||493L|Houston Downtown|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:21:42|2014-12-22 11:21:42|2014-12-22 20:33:49|0.38|Flooding-101001603966|3122803.06363|13843460.7197|29.7644565|-95.36112877|Voice In
314465|11835574-101001603969|12510 TAYLORCREST, HOUSTON TX 77024|HARRIS|G|MEMORIAL|0845500000008|NW|NW|MONDAY|4th Wednesday|Monday-B|489H||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:24:30|2014-12-22 11:24:30|2014-12-19 15:15:49|-2.84|Flooding-101001603969|3062468.43725|13844884.4512|29.77339698|-95.55108445|Voice In
314478|11835580-101001603983|8015 DOCKAL, HOUSTON TX 77028|HARRIS|B|SETTEGAST|0450040000162|NE|NW|THURSDAY|2nd Monday|THURSDAY-A|455K||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:31:19|2014-12-22 11:31:18|2014-12-19 16:09:49|-2.81|Flooding-101001603983|3147952.58846|13867736.9028|29.82900676|-95.27946549|Voice In
314487|11835588-101001603993|1651 WOODVINE, HOUSTON TX 77055|HARRIS|A|SPRING BRANCH EAST|0821880000002|NW|NE|FRIDAY|4th Wednesday|FRIDAY-A|451T|Spring Branch MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:37:00|2014-12-22 11:36:59|2014-12-19 15:25:50|-2.84|Flooding-101001603993|3084971.1931|13855421.7172|29.80051778|-95.47918342|Voice In
314496|11835597-101001604002|11243 FM 1960, HOUSTON TX 77336|HARRIS|E|LAKE HOUSTON|0892060000008|NE|NE|TUESDAY|2nd Wednesday|TUESDAY-A|338R||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:40:50|2014-12-22 11:40:49|2014-12-19 16:25:49|-2.8|Flooding-101001604002|3200269.05371|13938953.3273|30.02005693|-95.10707933|Voice In
314503|11835600-101001604009|5614 SAXON, HOUSTON TX 77092|HARRIS|C|CENTRAL NORTHWEST|0852270000005|NW|NW|THURSDAY|4th Tuesday|THURSDAY-B|451K||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:42:46|2014-12-22 11:42:46|2014-12-22 09:35:49|-0.09|Flooding-101001604009|3085895.85365|13865259.7027|29.82748304|-95.47533452|Voice In
314524|11835610-101001604031|7701 MONROE, HOUSTON TX 77061|HARRIS|I|GOLFCREST / BELLFORT / REVEILLE|0342030010318||||||575C|HCID #9|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 11:52:30|2014-12-22 11:52:30|2014-12-19 15:31:49|-2.85|Flooding-101001604031|3155586.16965|13805500.7438|29.65727383|-95.2616753|Voice In
314541|11835613-101001604052|Intersection 600 CONGRESS ST&300 SMITH ST|Harris County|I|DOWNTOWN|||||||493L|Houston Downtown|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 12:00:08|2014-12-22 12:00:07|2014-12-19 16:07:50|-2.83|Flooding-101001604052|3121861.22102|13843365.8879|29.76427638|-95.36410525|Voice In
314586|11835632-101001604105|Intersection 5200 INDIGO ST&8700 MANHATTAN DR|Harris County|C|MEYERLAND AREA||SW|SE|TUESDAY|2nd Wednesday|TUESDAY-B|531P||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 12:21:45|2014-12-22 12:21:44|2014-12-19 16:13:49|-2.84|Flooding-101001604105|3088123.60182|13814036.7077|29.68649868|-95.47318273|Voice In
314606|11835641-101001604126|8917 RAMIN, HOUSTON TX 77093|HARRIS|H|EASTEX - JENSEN AREA|0422320010005|NE|NE|MONDAY|2nd Thursday|MONDAY-B|454F|Greater Northside MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 12:30:24|2014-12-22 12:30:24|2014-12-19 15:55:50|-2.86|Flooding-101001604126|3130254.70063|13871601.3354|29.84116493|-95.33487403|Voice In
314614|11835648-101001604137|1921 JOHANNA, HOUSTON TX 77055|HARRIS|A|SPRING BRANCH EAST|0700290080017|NW|NE|FRIDAY|4th Thursday|FRIDAY-A|451T|Spring Branch MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 12:33:49|2014-12-22 12:33:49|2014-12-19 16:19:49|-2.84|Flooding-101001604137|3083635.16657|13857378.8668|29.80600798|-95.48320854|Voice In
314630|11835650-101001604153|Intersection 6400 HARRISBURG BLVD&100 HUGHES ST||I|MAGNOLIA PARK|||||||494U|East End MD|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 12:45:13|2014-12-22 12:45:13|2014-12-19 16:17:50|-2.85|Flooding-101001604153|3138454.011|13834646.7521|29.73888199|-95.31269832|Voice In
314638|11835653-101001604162|4515 YOAKUM, HOUSTON TX 77006|HARRIS|C|NEARTOWN - MONTROSE|0302450000008|NW|NE|MONDAY|1st Wednesday|MONDAY-A|493W|Montrose Management District|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 12:47:42|2014-12-22 12:47:42|2014-12-19 16:05:49|-2.86|Flooding-101001604162|3113362.30364|13831456.2533|29.73226411|-95.39203834|Voice In
314669|11835663-101001604194|9424 HOMESTEAD, HOUSTON TX 77016|HARRIS|B|TRINITY / HOUSTON GARDENS|0710290110302|NE|NW|TUESDAY|2nd Tuesday|TUESDAY-A|454D||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 13:06:52|2014-12-22 13:06:51|2014-12-19 16:23:49|-2.86|Flooding-101001604194|3140674.46785|13874472.2125|29.84815387|-95.30173705|Voice In
314706|11835693-101001604240|10730 LONGMONT, HOUSTON TX 77042|HARRIS|G|BRIAR FOREST|0963600010003||||||489Q||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 13:35:55|2014-12-22 13:35:55|2014-12-22 09:19:49|-0.18|Flooding-101001604240|3057828.60007|13836211.8245|29.74993291|-95.56650636|Voice In
314756|11835711-101001604293|7205 KNOX, HOUSTON TX 77088|HARRIS|B|ACRES HOME|0162670130017|NW|SW|TUESDAY|3rd Friday||412Y||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 14:02:11|2014-12-22 14:02:11|2014-12-19 16:25:49|-2.9|Flooding-101001604293|3101815.41433|13879651.1152|29.86571146|-95.42376189|Voice In
314761|11835713-101001604298||Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 14:05:06|2014-12-22 14:05:06|2014-12-19 14:11:50|-3.0|Flooding-101001604298|||Unknown|Unknown|Voice In
314787|11835728-101001604331|Intersection 1900 MCDUFFIE ST&2000 VERMONT ST|Harris County|C|NEARTOWN - MONTROSE||NW|NE|MONDAY|1st Wednesday|MONDAY-A|492R|Montrose Management District|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 14:19:47|2014-12-22 14:19:47|2014-12-19 16:45:49|-2.9|Flooding-101001604331|3108130.95223|13837431.8716|29.74913218|-95.40793601|Voice In
314801|11835740-101001604347|9006 GRADY, HOUSTON TX 77016|HARRIS|B|TRINITY / HOUSTON GARDENS|0700530090017|NE|NW|TUESDAY|2nd Tuesday|TUESDAY-A|454G||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 14:24:54|2014-12-22 14:24:54|2014-12-19 16:31:49|-2.91|Flooding-101001604347|3137334.72617|13872527.6636|29.8430991|-95.31246047|Voice In
314936|11835814-101001604504|3060 NOBLE, HOUSTON TX 77026|HARRIS|B|GREATER FIFTH WARD|0531830000002|NE|NW|FRIDAY|1st Thursday|FRIDAY-B|494A||PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 15:34:49|2014-12-22 15:34:49|2014-12-19 17:11:49|-2.93|Flooding-101001604504|3129761.02708|13849702.9976|29.78101729|-95.33859262|Voice In
315023|11835864-101001604620|5171 DUMORE, HOUSTON TX 77048|HARRIS|D|SOUTH ACRES / CRESTMONT PARK|0920310000028|SE|SE|FRIDAY|4th Tuesday|FRIDAY-B|574E|HCID #10-A|PWE Public Works Engineering|Street and Drainage|Flooding|ROWM_StormSewer|3.0|Closed|2014-12-19 16:29:48|2014-12-22 16:29:47|2014-12-19 16:49:49|-2.99|Flooding-101001604620|3129317.6382|13797912.4365|29.63869876|-95.34509122|Voice In
